"US7519073040"	"RAMTRON INTL       DL-,01"	"AKV"
"US51804F1075"	"LASALLE BRANDS     DL-,01"	"AKV"
"US40258P1093"	"GULF WESTERN PETE DL-,001"	"AKV"
"US5024031081"	"LTX-CREDENCE CORP  DL-,05"	"AKV"
"US6966431057"	"PALM INC. NEW     DL-,001"	"GS"
"US23283B2043"	"CYTOMEDIX INC.NEW DL-0001"	"AKV"
"US75025N1028"	"RADIANT SYSTEMS INC."	"AKV"
"US42822Q1004"	"HEWITT ASSOCIAT. A DL-,01"	"AKV"
"US9038441088"	"ULTICOM INC."	"AKV"
"US12489V1061"	"CBRL GROUP INC.   DL-,50"	"AKV"
"US5981481048"	"MIDWAY GAMES INC.  DL-,01"	"AKV"
"CA8676EP1086"	"SUNOPTA INC."	"AKV"
"US45245W1099"	"IMCLONE SYS INC.  DL-,001"	"GS"
"US74373F1003"	"PROVECTUS PH"	"AKV"
"US88033R2058"	"TENGASCO INC.     DL-,001"	"AKV"
"CA6046731031"	"MIRANDA GOLD"	"AKV"
"US9426831031"	"WATSON PHARM.    DL-,0033"	"AKV"
"US8612811039"	"STOCKHOUSE INC."	"AKV"
"US4663131039"	"JABIL CIRCUIT     DL-,001"	"AKV"
"US78648T1007"	"SAFETY INSURANCE   DL-,01"	"AKV"
"CA1380541013"	"CANPLATS RES"	"AKV"
"US55262C1009"	"MBIA INC.            DL 1"	"AKV"
"US1114126071"	"BROADVISION INC. DL-,0001"	"GS"
"US3793361003"	"GLOBAL INDS LTD"	"AKV"
"US9818111026"	"WORTHINGTON INDS"	"AKV"
"CA6487161086"	"NEW SHOSHONI VENTURES"	"AKV"
"CA67090J1084"	"NVENTA BIOPHARMAC. NEW"	"AKV"
"US9476841062"	"WEBSENSE INC.      DL-,01"	"AKV"
"US9223211049"	"VASOMEDICAL INC.  DL-,001"	"AKV"
"US8782371061"	"TECH DATA        DL-,0015"	"AKV"
"US7589431045"	"REGI US INC.       DL-,01"	"AKV"
"CA74836K1003"	"QUESTERRE ENERGY CORP. A"	"AKV"
"US3666511072"	"GARTNER INC. DL -,0005"	"AKV"
"US63902F1030"	"NATURALLY IOWA    DL-,001"	"AKV"
"US56845T3059"	"MARINER ENERGY  DL -,0001"	"AKV"
"US16117M1071"	"CHARTER COMM. A   DL-,001"	"GS"
"KYG367381053"	"FRESH DEL MONTE PROD."	"AKV"
"CA46579N1033"	"IVANHOE MNS LTD"	"AKV"
"CA29664T1021"	"ESPERANZA SILVER CORP."	"AKV"
"CA70319W1086"	"PATHEON INC."	"AKV"
"US4974981056"	"KIRKLAND'S INC."	"AKV"
"US4278661081"	"HERSHEY CO.          DL 1"	"AKV"
"CA81662B1040"	"SELWYN RES LTD"	"AKV"
"US8354601069"	"SONIC SOLUTIONS    DL-,01"	"AKV"
"US8326964058"	"SMUCKER -J.M.-"	"AKV"
"US8360911080"	"SOUNDBITE COMMUNICATIONS"	"AKV"
"US44934S1078"	"ICAD INC.          DL-,01"	"AKV"
"US74836B2097"	"QUEST ENERGY PART.  UTS"	"AKV"
"US89267P1057"	"TRADESTATION       DL-,01"	"AKV"
"CA5503441050"	"LUNA GOLD CORP."	"AKV"
"CA8849031056"	"THOMSON REUTERS CORP."	"AKV"
"US1924221039"	"COGNEX CORP.      DL-,002"	"AKV"
"CA76123L1058"	"RESPONSE BIOMEDICAL"	"AKV"
"US6404972027"	"NEOMAGIC CORP. NEW DL-001"	"AKV"
"US63900P1030"	"NATURAL RES.PARTNERS UTS"	"AKV"
"US60936J1016"	"MONEY CENTERS NEW  DL-,01"	"AKV"
"US7324493011"	"PONIARD PHARMA.NEW DL-,02"	"AKV"
"KYG2046Q1073"	"CHAODA MODERN AGR. HD-,10"	"AKV"
"US92829M1071"	"VISCOUNT SYSTEMS  DL-,001"	"AKV"
"CA9248781010"	"VERONA DEVELOPMENT CORP."	"AKV"
"US0197771019"	"ALLOS THERAPEUTICS DL-001"	"AKV"
"US53220K2078"	"LIGAND PHARMAC. B  DL-001"	"AKV"
"US7793821007"	"ROWAN CIES        DL-,125"	"AKV"
"CA00686R2000"	"ADHEREX TECHNOLOGIES INC."	"AKV"
"US20453E1091"	"COMPLETE PRODUCTION"	"AKV"
"BMG6359F1032"	"NABORS INDUSTRIES DL-,001"	"AKV"
"BMG9827P1095"	"XIWANG SUGAR H.C.L.HD-,10"	"AKV"
"US4437921061"	"HUDSON HIGHL.GRP  DL-,001"	"GS"
"US0528001094"	"AUTOLIV INC.       DL-,01"	"AKV"
"CA5592224011"	"MAGNA INTL INC. A"	"AKV"
"US4581181066"	"INTEGRATED DEVICE DL-,001"	"GS"
"KYG459951003"	"HOPEWELL HIGHWAY I.HD-,10"	"AKV"
"CA8279062076"	"SILVERADO GOLD MINES LTD"	"AKV"
"US62936P1030"	"NPS PHARMACEUT.   DL-,001"	"AKV"
"US29382F1030"	"ENTREMED INC.      DL-,01"	"AKV"
"CA2691041057"	"ESO URANIUM CORP."	"AKV"
"US5321691090"	"LIFE SCIENCES RES. DL-,01"	"AKV"
"US2252233042"	"CRAY INC. NEW      DL-,01"	"AKV"
"US80862K1043"	"SCICLONE PHARM. INC."	"AKV"
"CA8860551024"	"THUNDERBIRD ENERGY CORP."	"AKV"
"US5830621042"	"MEADE INSTRUMENTS  DL-,01"	"AKV"
"CA7861781036"	"SACRE-COEUR MINERALS LTD"	"AKV"
"US90384S3031"	"ULTA SALON COSM.+FRAGR."	"AKV"
"US6388423021"	"NATURAL ALTERNAT.DL-,01"	"AKV"
"US7097541053"	"PENWEST PHARMAC. CO."	"AKV"
"US7611521078"	"RESMED INC.       DL-,004"	"AKV"
"US8321101003"	"SMITH INTL CHXI      DL 1"	"AKV"
"BMG303971060"	"ENDURANCE SPEC.HLDGS DL 1"	"AKV"
"US89235K1051"	"TORREYPINES THERA.DL-,001"	"AKV"
"US58470H1014"	"MEDIFAST          DL-,001"	"AKV"
"CA07986A1003"	"BELLUS HEALTH INC."	"AKV"
"US29267A2033"	"ENER1 INC. NEW     DL-,01"	"AKV"
"US5160121019"	"LANNETT CO. INC."	"AKV"
"CA8915651035"	"TOURNIGAN ENERGY LTD."	"AKV"
"US64126X2018"	"NEUSTAR INC. A     DL-,01"	"AKV"
"US55027E1029"	"LUMINEX CORP. DEL  DL-,01"	"AKV"
"US8175651046"	"SERVICE CORP. INTL   DL 1"	"AKV"
"CA98921P1045"	"ZECOTEK PHOTONICS INC."	"AKV"
"US90385V1070"	"ULTRA CLEAN HLDGS DL-,001"	"AKV"
"US5529531015"	"MGM MIRAGE         DL-,01"	"AKV"
"US74266R1041"	"PRIVATE MEDIA GRP DL-,001"	"GS"
"CA0778841043"	"BELL COPPER CORP."	"AKV"
"US3886891015"	"GRAPHIC PACK.HLDG  DL-,01"	"AKV"
"US1924481088"	"COGO GROUP NEW    DL 2,50"	"AKV"
"CA3019211026"	"OREX EXPLORATION INC."	"AKV"
"CA10737B2030"	"BRETT RESOURCES INC."	"AKV"
"US7483493059"	"QUEST RES NEW     DL-,001"	"AKV"
"MX01UR000007"	"URBI DESARROLLOS URBANOS"	"AKV"
"US0597561069"	"BANCROFT URANIUM  DL-,001"	"AKV"
"CA7164741018"	"PETROFALCON CORP."	"AKV"
"US46428Q1094"	"ISHARES SILVER TRUST"	"AKV"
"US45168K3068"	"IDERA PHARMAC.NEW DL-,001"	"AKV"
"MX01ID000009"	"IMPULS.D.DES.Y EM.E.AM.L."	"AKV"
"CA3672991047"	"GASTAR EXPLORATION LTD."	"AKV"
"US0320151097"	"AMPAL-AMER. ISRAEL CORP.A"	"AKV"
"US4642865095"	"ISHARES INC.-MSCI CANADA"	"AKV"
"CA7159184059"	"PETROFLOW ENERGY LTD"	"AKV"
"MXP370841019"	"GRUPO MEXICO B"	"AKV"
"US92856L2043"	"KALEIDOS.VENTUR.CAP.PFD A"	"AKV"
"CA01285R1047"	"ALBERTA CLIPPER ENERGY"	"AKV"
"US58964Q1040"	"MERIDIAN INTERST.BANCORP."	"AKV"
"CA8723221021"	"TCN SYSTEMS GRP INC."	"AKV"
"US87306E1073"	"T-3 ENERGY SVCS    DL-,01"	"AKV"
"US0287231049"	"AMERN.OIL+GAS INC.DL-,001"	"AKV"
"CA4872751090"	"KEEGAN RES INC."	"AKV"
"US5904791010"	"MESA AIR GROUP INC"	"AKV"
"CA0215501085"	"ALTO VENTURES LTD"	"AKV"
"MXP606941179"	"KIMBERLY-CLARK DE MEX. A"	"AKV"
"US02360Y1055"	"AMEREX GROUP INC.  DL-,01"	"AKV"
"US3814311052"	"GOLDRICH MINING CO.DL-,10"	"AKV"
"US8784091014"	"TECHNICAL COMMCTNS DL-,10"	"AKV"
"CA86277V1067"	"STRATEGIC RES. ACQUIS."	"AKV"
"US5833341077"	"MEADWESTVACO CORP. DL-,01"	"AKV"
"US4658191006"	"IVANY MINING INC.  DL-,01"	"AKV"
"CA83614T1003"	"SOURCE EXPLORATION"	"AKV"
"US7078841027"	"PENN VIRG. RES. PAR. UTS"	"AKV"
"US0038301067"	"ABRAXAS PET. CORP. DL-,01"	"AKV"
"US03070L3006"	"AMERIGON INC. A"	"AKV"
"US0621281031"	"BANK OF FLORIDA    DL-,01"	"AKV"
"AU000000CXC7"	"COEUR D'ALENE MNS CDIS"	"AKV"
"US87612C1009"	"TARGANTA THERAP. DL-,0001"	"AKV"
"CA36729R1047"	"GASTEM INC."	"AKV"
"US02503X1054"	"AMER.CAPITAL AGY  DL -,01"	"AKV"
"CA66987F1045"	"NOVADX VENTURES CORP."	"AKV"
"US71646K1060"	"PETRO RES CORP.    DL-,01"	"AKV"
"US0400491082"	"ARENA RESOURCES   DL-,001"	"AKV"
"US2881671091"	"ELLEIPSIS GL.TR.SO. DL-01"	"AKV"
"CA43236D1078"	"HILLSBOROUGH RES"	"AKV"
"US29273V1008"	"ENERGY TRNSFR EQUITY L.P."	"AKV"
"US16942V1089"	"CN JIANGSU GOLD.H.ST.B."	"AKV"
"CA8935222015"	"TRANSATLANTIC PETROL."	"AKV"
"CA71601R1047"	"PETAQUILLA COPPER LTD"	"AKV"
"CA7308431096"	"POINTS INTL"	"AKV"
"US8751001095"	"TAMM OIL AND GAS  DL-,001"	"AKV"
"US3165701000"	"FIELDPOINT PETROL. DL-,01"	"AKV"
"CA92335R2028"	"VERB EXCHANGE INC."	"AKV"
"US45667G1031"	"INFINERA CORP.   DL -,001"	"AKV"
"US69333Y1082"	"P.F. CHANG'S CHINA DL,001"	"AKV"
"US91732X1019"	"USTELEMATICS INC.DL-,0001"	"AKV"
"US86272T1060"	"STRAT.HOTELS+RESORT.DL-01"	"AKV"
"USU582411075"	"MEDGENICS REGS  DL -,0001"	"AKV"
"US6300871042"	"NANOVIRICIDES INC. DL-,01"	"AKV"
"USU947591041"	"FASHIONAC.IND.REGS DL-001"	"GS"
"CA2196361075"	"CORO MINING CORP."	"AKV"
"US00846L1017"	"AGFEED INDUSTRIES DL-,001"	"AKV"
"US03814F2056"	"APPLIANCE RECYCLING CENT."	"AKV"
"US3514652086"	"FOX PETROLEUM INC. NEW"	"AKV"
"CA9279263037"	"VISTA GOLD CORP.(NEW)"	"AKV"
"US09070M1071"	"BIOSOURCE SOLNS DL -,001"	"GS"
"MXP371491046"	"EMPRESAS ICA S.A.B.D.C.V."	"AKV"
"CA1366441014"	"CAN.SUP.ENER"	"AKV"
"US92240M1080"	"VECTOR GRP LTD     DL-,10"	"AKV"
"US11133T1034"	"BROADRIDGE FINL SOL.DL-01"	"AKV"
"CA87405M1095"	"TAKARA RESOURCES INC."	"AKV"
"MXP225611567"	"CEMEX.CPO(2SHS A+1SHS B)"	"AKV"
"US6655311099"	"NORTHERN OIL A.GAS DL-001"	"AKV"
"US14888U1016"	"CATALY.PHARM.PART.DL-,001"	"AKV"
"CA6870331007"	"OROCO RESOURCE CORP."	"AKV"
"MXP001661018"	"GRUPO AEROPORTU. SUR. B"	"AKV"
"USU694051058"	"PHIBRO AN.HEA.REGS DL-,10"	"AKV"
"CA5035481095"	"LA MANCHA RESOURCES INC."	"AKV"
"US16936V1061"	"CHINA BIOPHARM.HLD.DL-,01"	"AKV"
"CA13664R1001"	"CANADIAN S.-SURF.E.SRVC.A"	"AKV"
"US69866L1017"	"PANTERA PETROLEUM DL-,001"	"AKV"
"CA4581891070"	"INTER-CITIC MINERALS INC."	"AKV"
"US30049A1079"	"EVOLUTION PETROL. DL-,001"	"AKV"
"US74627R1086"	"PURIO ENV.WTR SO. DL-,001"	"AKV"
"CA1095071033"	"BRILLIANT MNG CORP."	"AKV"
"US3602711000"	"FULTON FINL CORP.  DL2,50"	"AKV"
"CA50212K1049"	"LNG ENERGY LTD"	"AKV"
"CA7482031068"	"QUEBECOR WORLD SUB.-VTG"	"AKV"
"US9815741064"	"WORLDW. ENERGIES  DL-,001"	"GS"
"US0698421023"	"BASIC EARTH SCIENCE DL-10"	"AKV"
"CA86222Q1037"	"STORNOWAY DIAMOND CORP."	"AKV"
"CA74270V1094"	"PRISTINE POWER INC."	"AKV"
"US04744L1061"	"ATHERSYS INC.     DL-,001"	"AKV"
"MXP001161019"	"CONSORCIO ARA SAB DE CV"	"AKV"
"US95709T1007"	"WESTAR ENER.         DL 5"	"AKV"
"US74824E1082"	"QUEEN 1 INC.       DL-,01"	"AKV"
"US5608791084"	"MAKO SURGICAL CORP."	"AKV"
"US5862641033"	"MEMSIC INC.     DL-,00001"	"AKV"
"US16942T1034"	"CHINA NUVO SOLAR  DL-,001"	"AKV"
"US11943F1030"	"BUFFALO BIODIESEL  DL-,01"	"AKV"
"US29270J1007"	"ENERGY RECOVERY  DL -,001"	"AKV"
"CA11777Q2099"	"B2GOLD CORP."	"AKV"
"US09259M1009"	"BLACKWATER MIDSTR.DL-,001"	"AKV"
"CA82735N1096"	"SILVER BEAR RESOURCES INC"	"AKV"
"US6296851081"	"NADIR ENERGY+MNG  DL -,01"	"AKV"
"US30211M1036"	"EXOUSIA ADV.MAT.  DL-,001"	"AKV"
"US1392091005"	"CAPE BANCORP. INC. DL-,01"	"AKV"
"US45816W5040"	"INTELLON CORP.   DL-,0001"	"AKV"
"US88830R1014"	"TITAN MACHINERY DL-,00001"	"AKV"
"US48020Q1076"	"JONES LANG LASALLE DL-,01"	"AKV"
"CA2386811004"	"DAVIE YARDS INC."	"AKV"
"US7182911070"	"PHILIPP.RO.OIL+ALT.DL-001"	"AKV"
"CA10805W1059"	"BRIDGE RES CORP."	"AKV"
"US0909661029"	"BIOGOLD FUELS     DL-,001"	"AKV"
"US0188021085"	"ALLIANT ENERGY     DL-,01"	"AKV"
"CA8280921062"	"THE SILVER RECYCLING CO."	"AKV"
"CA00438F1080"	"ACCRETE ENERGY"	"AKV"
"US1846811040"	"CLEAR SKIES SOLAR DL-,001"	"AKV"
"US7127041058"	"PEOPLE'S UTD FINL DL -,01"	"AKV"
"CA11838Y1007"	"BUCKING HORSE ENERGY INC."	"AKV"
"CA74272B1013"	"PRO MINERALS INC."	"AKV"
"CA13740F1045"	"CANDAX ENERGY INC."	"AKV"
"US2332931094"	"DPL INC.           DL-,01"	"AKV"
"US0922582012"	"BLACK TUSK MIN.INC.DL-001"	"AKV"
"CA14987A1057"	"CB RESOURCES LTD"	"AKV"
"CA6834762040"	"OPAWICA EXPLOR.INC.NEW"	"AKV"
"US9896961094"	"ZION OIL + GAS INC.DL-,01"	"AKV"
"US7472151015"	"PYRAMID OIL CO."	"AKV"
"CA76558T1021"	"RICHVIEW RESOURCES INC."	"AKV"
"CA92933Y1043"	"WSR GOLD INC."	"AKV"
"CA2943751008"	"EPSILON ENERGY LTD."	"AKV"
"US0012041069"	"AGL RES INC.         DL 5"	"AKV"
"US96950K1034"	"WILLIAMS PIPELINE UTS"	"AKV"
"US2358252052"	"DANA HOLDING COTP. DL-,01"	"AKV"
"CA76124T1075"	"DIANOR RESOURCES INC."	"AKV"
"US5210501046"	"LAYNE CHRISTENSEN  DL-,01"	"AKV"
"MX01HO000007"	"DESARROLLADORA HOMEX S.A."	"AKV"
"US6643971061"	"NORTHEAST UTILITIES  DL 5"	"AKV"
"CA69913A1084"	"PARAGON MINERALS CORP."	"AKV"
"US4027381080"	"GULFSTREAM INTL GR.DL-001"	"AKV"
"CA1420241087"	"CARIBOO ROSE RESOURCES"	"AKV"
"US8936411003"	"TRANSDIGM GROUP    DL-,01"	"AKV"
"CA8953181036"	"TREVALI RESOURCES CORP."	"AKV"
"CA0794761076"	"BELLHAVEN COPP.+GOLD INC."	"AKV"
"CA98415Q1054"	"XIIVA HOLDING INC."	"AKV"
"US29384R1059"	"ENTROPIC COMMUNIC. DL-001"	"AKV"
"US8440301062"	"STHN UNION CO.       DL 1"	"AKV"
"CA73755V1058"	"POTASH NORTH RES."	"AKV"
"US29250R1068"	"ENBRIDGE EN. PREF.UTS"	"AKV"
"CA2175571074"	"COPPER RIDGE EXPLOR."	"AKV"
"US7181721090"	"PHILIP MORRIS INTL INC."	"GS"
"CA20676U1049"	"CONDOR RESOURCES INC."	"AKV"
"CA4820721054"	"JURA ENERGY CORP."	"AKV"
"US5824111042"	"MCMORAN EXPLORATION"	"AKV"
"US3142111034"	"FEDERATED INV. (PA.)DL-01"	"AKV"
"CA5356711013"	"LINEAR METALS CORP."	"AKV"
"US62957N1028"	"NACEL ENERGY CORP.DL-,001"	"AKV"
"CA30215V1094"	"EXPLORATOR RESOURCES INC."	"AKV"
"US9202531011"	"VALMONT IND. INC.    DL 1"	"AKV"
"US0396661029"	"ARCSIGHT INC."	"AKV"
"CA95081V1031"	"WESCAN GOLDFIELDS"	"AKV"
"CA2395821093"	"DAY4 ENERGY INC."	"AKV"
"US75971X1046"	"RENATO CORP.       DL-,01"	"AKV"
"MXP554091415"	"INDS PENOLES S.A.B.DE C.V"	"AKV"
"US8546161097"	"STANLEY WKS       DL 2,50"	"AKV"
"US24661P1049"	"DELCATH SYS INC.   DL-,01"	"AKV"
"CA6298151011"	"NAIKUN WIND ENERGY GROUP"	"AKV"
"MXP461181085"	"GRUPO CARSO NOM. A-1"	"AKV"
"US7591EP1005"	"REGIONS FINL(NEW)  DL-,01"	"AKV"
"US5368084050"	"LITHIUM TECHN.     DL-,01"	"AKV"
"US4698141078"	"JACOBS ENGINEERING  DL 1"	"AKV"
"CA5166831092"	"LARA EXPLORATION LTD."	"AKV"
"US9681811074"	"WILDWOOD MGMT CORP.DL-,01"	"AKV"
"US2518931033"	"DEVRY INC.         DL-,01"	"AKV"
"MXP4984U1083"	"GRUPO SIMEC S.A.B.   B"	"AKV"
"US78065B1035"	"ROYAL PETROLEUM  DL -,001"	"AKV"
"US9300591008"	"WADDELL + REED FINL A"	"AKV"
"CA3203771041"	"FIRST GOLD EXPLORATION"	"AKV"
"CA75657X1050"	"RED DRAGON RESOURCES"	"AKV"
"US31787Y1091"	"FINELINE HLDGS INC."	"AKV"
"US54341R1059"	"LOOK MODELS INTL. DL-,001"	"GS"
"CA14888T1049"	"CATALYST PAPER CORP."	"AKV"
"CA2324211077"	"CVTECH GROUP INC."	"AKV"
"US5606131010"	"MAINLAND RES.INC.DL -,001"	"AKV"
"CA45338D1096"	"INDENTURE INVESTMENTS LTD"	"AKV"
"CA45790B1040"	"INNERGEX RENEWABLE ENERGY"	"AKV"
"US7616401011"	"REXAHN PHARMAC. DL -,0001"	"AKV"
"US45876P1003"	"INTERLOTTO INTL H.DL-0001"	"AKV"
"CA02145W1014"	"ALTER NRG CORP."	"AKV"
"MX01AX040009"	"AXTEL S.A.B. DE C.V."	"AKV"
"CA2478181076"	"DELTA URANIUM INC."	"AKV"
"CA7762431079"	"RUN OF RIVER POWER INC."	"AKV"
"CA69480P1080"	"PACIFIC RODERA ENERGY INC"	"AKV"
"US2945491007"	"EQUITABLE RES.INC."	"AKV"
"US45773F3047"	"INNOSUISSE CORP.  DL-,001"	"AKV"
"CA2558451092"	"DIXON,PEROT+CHAMPION INC."	"AKV"
"CA25278T1084"	"DIAMONDS NORTH RES(NEW)"	"AKV"
"US45774N1081"	"INNOPHOS HLDGS    DL -,01"	"AKV"
"US8172084084"	"SENESCO TECHNOLOG. DL-,01"	"AKV"
"US2342631015"	"DAKSHIDIN CORP."	"AKV"
"CA2989092010"	"EUROGAS CORP. NEW"	"AKV"
"US92643X2062"	"VICTORY ENERG.NEW DL-,001"	"AKV"
"CA74588S1039"	"PUMA EXPLORATION INC."	"AKV"
"US02081D2080"	"ALPHARX INC. NEW DL-,0001"	"AKV"
"US7458671010"	"PULTE HOMES        DL-,01"	"AKV"
"US92531L1089"	"VERSO PAPER CORP.  DL-,01"	"AKV"
"MXP740451010"	"CARSO GLOBAL TELECOM A-1"	"AKV"
"AU000000MFC3"	"METALS FINANCE CORP."	"AKV"
"CA4818631083"	"JUNEX INC."	"AKV"
"CA74728B1013"	"QGX LTD."	"AKV"
"US1187591094"	"BUCYRUS INTL NEW A DL-,01"	"AKV"
"CA56530U1049"	"MAPLE LEAF REFOREST."	"AKV"
"US8851601018"	"THOR IND. INC.     DL-,10"	"AKV"
"CA91728F1062"	"URSA MAJOR MINERALS INC."	"AKV"
"CA4987221070"	"KLONDIKE SILVER CORP."	"AKV"
"US3508391063"	"4C CONTROLS INC.   DL-,10"	"AKV"
"US48248A3068"	"KKR FINL HLDGS LLC DL-,01"	"AKV"
"CA7167251064"	"PETROLYMPIC LTD."	"AKV"
"CA34957A1093"	"FORTRESS MINLS"	"AKV"
"US49720E1055"	"KINTI MINING LTD"	"AKV"
"US4436831071"	"HUDSON CITY BANCORP DL-01"	"AKV"
"US2243991054"	"CRANE CO.            DL 1"	"AKV"
"CA8520661098"	"SPROTT INC."	"AKV"
"US0442091049"	"ASHLAND INC. (NEW)   DL 1"	"AKV"
"US0304201033"	"AMERICAN WATER WKS DL-,01"	"AKV"
"US87164C1027"	"SYNUTRA INTL INC. DL-0001"	"AKV"
"CA78376R1029"	"RYLAND OIL CORP."	"AKV"
"US16411Q1013"	"CHENIERE ENERGY PART.L.P."	"AKV"
"US09062F2011"	"BIOHEART INC     DL -,001"	"AKV"
"CA43741Y1097"	"HOMELAND ENERGY GROUP LTD"	"AKV"
"US6677131012"	"NORTHW.OIL+GAS TR.DL-,001"	"GS"
"US29273R1095"	"ENERGY TRANSF.PARTN. L.P."	"AKV"
"US8426921057"	"SOUTHERN CROSS RES.GR.INC"	"AKV"
"CA8341281001"	"SOLANA RES"	"AKV"
"MXP320321310"	"FOM.ECON.MEX.SAB D.CV UTS"	"AKV"
"US9582541044"	"WESTERN GAS PARTN. LP UTS"	"AKV"
"CA2680051059"	"DYNAMIC RESOURCES CORP."	"AKV"
"US7191531083"	"PHOENIX TECH.     DL-,001"	"AKV"
"MXP4987V1378"	"GRUPO TELEVISA  CPO A,L,D"	"AKV"
"CA9156001005"	"UPPER CANYON MINERALS"	"AKV"
"US2836778546"	"EL PASO ELECTRIC CO"	"AKV"
"CA17185X1087"	"CINCH ENERGY CORP."	"AKV"
"CA0082871041"	"AFRICAN METALS CORP."	"AKV"
"US50255M1080"	"LA CORTEZ ENERGY  DL-,001"	"AKV"
"CA29274D6046"	"ENERPLUS RES FD TR. UTS"	"AKV"
"US9026811052"	"UGI CORP."	"AKV"
"CA4334731052"	"HINTERLAND METALS INC."	"AKV"
"US8342EP1070"	"SOLITARIO EXPL.+RO.DL-,01"	"AKV"
"CA3999001090"	"GROUNDSTAR RESOURCES"	"AKV"
"US98158R1041"	"WORLDWIDE ENER.+MANUF.USA"	"AKV"
"US52467C1009"	"LEGEND INTL HLDG  DL-,001"	"AKV"
"CA5609091031"	"MAJOR DRILLING GRP INTL"	"AKV"
"US16937A1016"	"CHINA AGRITECH     DL-,01"	"AKV"
"CA77869J1066"	"ROTHMANS INC."	"AKV"
"US46121Y1029"	"INTREPID POTASH  DL -,001"	"AKV"
"CA0167361009"	"ALLANA RESOURCES INC."	"AKV"
"CA86217P1027"	"STORM EXPLORATION INC."	"AKV"
"US5441471019"	"LORILLARD INC.     DL-,01"	"AKV"
"MXP370711014"	"GRUPO FINANCIER.BANORTE O"	"AKV"
"US29841P1066"	"EUOKO GROUP INC.   DL-,01"	"AKV"
"US98310W1080"	"WYNDHAM WORLDWIDE DL -,01"	"AKV"
"US9343904028"	"WARNACO GRP A    DL-,01"	"AKV"
"CA74310Q1028"	"PROEX ENERGY LTD"	"AKV"
"USU122101079"	"BUSINESS VN REG S DL-,001"	"AKV"
"US2547091080"	"DISCOVER FINL SRVCS DL-01"	"GS"
"CA91311N1024"	"UTD URANIUM CORP."	"AKV"
"US21075N2045"	"CONTANGO OIL+GAS   DL-,04"	"AKV"
"US9598021098"	"WESTERN UNION CO.  DL-,01"	"GS"
"CA19242V1094"	"COGITORE RESOURCES INC."	"AKV"
"CA8879021043"	"TITAN TRAD. ANALYT. INC."	"AKV"
"CA3381251071"	"FISSION ENERGY CORP."	"AKV"
"US6862751087"	"ORION ENERGY SYSTEMS"	"AKV"
"US25459L1061"	"THE DIRECTV GROUP  DL-,01"	"AKV"
"US90212D1063"	"TYCHE ENERGY INC.  DL-,01"	"AKV"
"CA09066X1096"	"BIRCH MOUNTAIN RESOURCES"	"AKV"
"US92205F1066"	"VANGUARD NATURAL RES. UTS"	"AKV"
"CA7493821077"	"RCT GLOBAL NETW. DL -,001"	"GS"
"US0346251038"	"ANGEL TELECOM    DL-,0001"	"AKV"
"CA9343051038"	"WARM FRONT INC."	"AKV"
"MX01GF010008"	"GRUPO FAMSA S.A. DE C.V."	"AKV"
"US37947A1051"	"GLOBAL GREEN SO.DL-,00001"	"AKV"
"CA0229121094"	"AMARC RES LTD"	"AKV"
"CA67053G1090"	"NULOCH RES. INC."	"AKV"
"CA2651511008"	"DUNCASTEL GLD CORP."	"AKV"
"US55261F1049"	"M AND T BANK CORP.   DL 5"	"AKV"
"CA07384V1022"	"BEARCLAW CAPITAL CORP."	"AKV"
"US7365088472"	"PORTLAND GEN.ELEC.CO. NEW"	"AKV"
"US55611C1080"	"MACROVISION SOL.  DL-,001"	"GS"
"CA8686501021"	"SURAMINA RESOURCES INC."	"AKV"
"CA5851681075"	"MEGAWEST ENERGY CORP."	"AKV"
"US14159L1035"	"CARDIONET INC.   DL -,001"	"AKV"
"CA66977W1095"	"NOVA CHEMICALS CORP."	"AKV"
"US74365A1016"	"PROTALIX BIOTHERAP.DL-,01"	"AKV"
"US68162K1060"	"OLYMPIC STEEL"	"AKV"
"CA13585W1059"	"CANADIAN GOLD HUNTER"	"AKV"
"CA1467721082"	"CARTIER RES INC."	"AKV"
"US09070K1016"	"BIOSOLAR INC.     DL -,01"	"AKV"
"CA9780331083"	"WOLVERINE MINERALS CORP."	"AKV"
"CA02264P1018"	"AMADOR GOLD CORP."	"AKV"
"US00751Y1064"	"ADVANCE AUTO PA. DL-,0001"	"AKV"
"CA6569161038"	"NORTH AMERICAN GEM"	"AKV"
"US14044M1009"	"CAPITAL RES ALL. DL -,001"	"AKV"
"CA21868A1049"	"CORDY OILFIELD SERVICES"	"AKV"
"CA00253N1033"	"AAER INC."	"AKV"
"US30225X1037"	"EXTERRAN HLDGS INC. DL-01"	"AKV"
"CA15758N1015"	"CHALLENGER ENERGY CORP."	"AKV"
"US22662K2078"	"CRIMSON EXPLORAT. DL-,001"	"AKV"
"CA1380811044"	"CANSTAR RES INC."	"AKV"
"US6288521056"	"NCI BLDG SYS       DL-,01"	"AKV"
"MXP370641013"	"GRUP.FINANCIERO INBURSA O"	"AKV"
"MX41CO0H0005"	"BANCO COMPARTAMOS   MN100"	"AKV"
"CA54709N1006"	"LOUNOR EXPLORATION INC."	"AKV"
"US9032361076"	"URS CORP.          DL-,01"	"AKV"
"US41902R1032"	"HATTERAS FINL CORP.DL-001"	"AKV"
"US1313473043"	"CALPINE CORP. NEW DL-,001"	"GS"
